label,id,tweet
O,1389173722171383808,@ChaaiPiya @AdokshShastry @darthdevi From what I heard Apollo will honour any bookings. The only catch being a token system that exists within the hospital which means you may need to go there at 8 ish. @booleanbalaji got his jab a few days ago and I’ve my cousin who’s due tomorrow. Will update
O,1388829315878559744,@tifosikrishna It is shameful to see Center still arguing that Delhi should arrange for tankers. Why this? Home Minister or Health Minister should step in and take charge. Ensure Center helped Delhi get the tankers and the oxygen. Both sides trying to score political points is disgusting.
O,1388661848803713026,@PCMohanMP 1.Trump lost election 2020 due to huge Covid deaths.  2. LARGE Covid deaths due to Elections&amp;Kumbh narrative  3. Oxygen &amp; Covid drugs hoarding deliberately for millions to die due to Covid to remove Modi  4. Push for masking social distancing to slow Covid spread
N,1389264670582665219,Need for ICU with ventilator bed - Bangalore  1. Patient Name:-  ganesh s 2. Age : 53 3. SPO2 Level : 70 and dropping  4. Is patient on Oxygen Cylinder ?:  yes 5. Covid Result (+ve)  Contact : 8105698882 (Varun) Kr puram @DVSadanandGowda @mla_sudhakar @BABasavaraja
N,1389937075810492420,"@raghav_chadha It's urgent. Please help  Plasma Needed   Patient's Name - Abhishek Srivastava Gender - male Age - 38 Hospital - Metro hospital  City - Preet Vihar , Delhi Blood group - AB+ve Contact person - Jyoti Srivastava Contact number - 9717561133  https://t.co/ovAqlZlD4T"
O,1389144266824290307,"@anjs1551 @Suhelseth Centre isnt able to provide Delhi with oxygen, how will it manage to govern?  It's the same centre that's not been able to order vaccines till March.  Centres competence level = zilch"
O,1389880591663861763,@THChennai @the_hindu @sriky73 On the one hand shortage of oxygen cylinders and other the doctors strike was sad and condemned one Both issues should be solved by the government Crisis should be handled very diplomatically
O,1388724152706625537,@BYRBJP @BJP4India @amritabhinder @MajorPoonia @RanjeetkrDass @tarunchughbjp @SuryahSG @ArunSinghbjp @sambitswaraj @Sunil_Deodhar @bjpsanjaybhatia Ask Hon @CMofKarnataka Take a proper stock not let this transfer to Black Market dealers.  To deliver these to the Hospitals who giving free treatment to Covid patients and charging nominal prices.  Hon @PMOIndia Please ask @MoHFW_INDIA put accountability of each of every support
O,1389075351326793730,"@SamarthanamTFTD  distributed 10 ICU beds to Rangadore Memorial Hospital, Bangalore on May 1st 2021, supported by Sri Radhakrishna Swamiji Trust, Bangalore. #icubeds #covidrelief #COVID19 #covidwarrior #coronaindia #helptheneedy #nonprofit #ngo #FightAgainstCoronavirusTogether  https://t.co/AGsAYlTbaW"
N,1389859931252088832,@PremJolly Hello Mr. Prem I am in need of one above 5 litre oxygen Concentrator and I am based out of Bangalore
O,1388791362481393666,"@sreedhar_kr @mssriharsha ಬಳಸೋ ಹಾಗಿದ್ರೆ, ಕನ್ನಡ ಪದಗಳಾದ ಉಸಿರುಗಾಳಿ (oxygen) ಮತ್ತು ಉಸಿರುಚೀಲ (lung) ನ ಬಳಸ್ಲಿ. ಕನ್ನಡ ಬಳಸದಿದ್ರೆ, ಅದರ ಬದ್ಲು ಇಂಗ್ಲಿಷೇ ಬಳಸ್ಲಿ. ಸಂಸ್ಕೃತ ದ ಆಮ್ಲಜನಕ &amp; ಶ್ವಾಸಕೋಶ ಬೇಕಾಗಿಲ್ಲ!!"
O,1388330076765188101,"Also, We won't be able to go and check with the government hospital for the report due to Lockdown. What is the solution here? The result is awaited even after 7 days."
O,1389031018422620163,@minicnair @pavan_sethi He is busy renaming Co2 to Oxygen
O,1389913097469530116,@vimal78us How much is the hospital bill in 3/4 day? Don't know @vimal78us
O,1389846950720131075,Steel &amp; #oilcompanies have appeared as the #oxygen lifeline for the country gasping for breath in ongoing #secondwaveofcovid19. Tata Steel have been diverting large portions of #industrial oxygen   Read More:  https://t.co/49lgF1NKTb  #TataSteel #Theindustryoutlook #OxygenShortage  https://t.co/YW3tn8oihw
O,1390186613896929282,"@GupteswarMishr8 @BrahmapurCorp @Ganjam_Admin @SP_BERHAMPUR @sdmbam @CMO_Odisha @Naveen_Odisha Sir, I had a chance to talk with DWO and he said it is already informed to Bhanjanagar hospital authority and Nodal officer has been informed about this matter.  They will reach to attendant sooner, I believe."
O,1389200361492140038,"@AamirLsc_ @acetard We are in a middle of a pandemic, people are dying aur tum logoun ku ek politician ku justice dilana hai. Tum jaisoun ki wajah se hi desh ki ye halat hai. Yahi tweet kisi gareeb ke ghar khana ya koi zaruratmand ku oxygen dene ke liye karo, us ke sath tumhara bhu bhala hoga"
G,1388928228643852290,"@Champakchacha10 Oxygen concentrator available in delhi Please whatsapp him on 88264 11634.  N.B Kindly do not pay anything in advance, once after you receive the product you can pay"
O,1388477216225259521,@aajtak @msisodia Delhi is the only state that receives 1/3 of its demanded Oxygen supply from Central Govt.. other states get full Oxygen supply. That's the reason why so many deaths because of Oxygen in Delhi. (1/2)  https://t.co/Adymq0YARN
O,1390139694436872197,When would Modi visit hospitals 🏥
N,1389218513487679488,"@AdityaRajKaul @TellDM @NitishKumar @anjanaomkashyap @yadavtejashwi   #SOS Shahada Khatoon 54 yr B positive Patna Metro trauma hospital 9504390593 B+ve plasma required  mother of Md. Tahir, who is currently pursuing his PHD in NITW. He recently lost his father due to COVID"
O,1389226831966965768,@ngpnmc Also Can you cap the price for private ambulances. It ranges from 1500 to 5000 depending on ambulance owner.
O,1388686774466093058,Deleting the request. They arranged oxygen. Take a bow @Hemkunt_Fdn
N,1389144176701304834,"Received via DM SOS Help! Plasma O+ immediate need. O+ Please save a life, we will be indebted for life  Navjeevan hospital, Pitampura Jaimala, 68"
O,1388684195212316673,"@UditNarayanGau1 @SonuSood Thank you for ur support 🙏. Got Oxygen concentrator price list from one of your contacts. Since the patient O2 level came below 50 &amp; luckily we got bed in hospital, patient moved there. Hence, further not approached ur contact. Thank u for quick response and help"
N,1389687618149908480,"#urgent Need an ICU bed in Delhi for covid patient  Age 43 yrs, condition very critical #SonuSood #AAP #RaghavChadha"
N,1389991885603676160,"Kindly help 🙏🏻  Urgently need plasma B+.  Patient Name : Mohammed Faisal.  Age : 26.  Location : Shifa Hospital, Shivajinagar, Bengaluru.  Attender Number : 9341285672,  9844773004.  @DHFWKA @mla_sudhakar @VSOMANNA_BJP @BBMPCOMM @BloodDonorsIn @BbmpsplHealth @BGUdayBJP @PCMohanMP"
O,1388362708609757186,ಗುಜರಾತ್​ನ ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಬೆಂಕಿ.. 18 ಕೊರೊನಾ ರೋಗಿಗಳ ದುರ್ಮರಣ   https://t.co/c3J4waxNoP  #newsfirstlive #covid19 #Gujarat #Hospital
O,1389779824269426689,@CTRavi_BJP Shameless ravi focus on Karnataka who have voted for you where people are gasping for breath due to lack of oxygen... ನಾಲಾಯಕ್ ನಾಯಕ
O,1389295991090679809,@PravishR @MinakshiKandwal @SushantBSinha @SonuSood @KapilMishra_IND @yogitabhayana @awwwnchal @SoodFoundation @DrKumarVishwas @RajatSharmaLive Bhagwati Hospital sector 13 Rohini running short on Oxygen
N,1388780664833548295,"@SonuSood sir can you help me in delhi , my friend's saturation level has reached 51...he is not getting bed.. plz plz help sir... Patient Name: Abhishek Singhal Age :36 Oxygen level :51% contact no: 9650301118 @SoodFoundation #helpless #covid"
O,1389541876966084612,@GautamGambhir Common people r dying in our country without oxygen n ur arguing for bjp supporters. It’s different league
O,1388804059344171008,@vikramchandra The problem is low storage capacity in many hospitals and erratic supplies..Delhi Government should have installed oxygen plants in 7 days as Gujarat did
O,1389492637674008578,"Bangalore is Ground Zero currently. 3L active cases and still not at peak. Oxygen Exchange is piloting this OC deployment model in Bangalore. So if you know of folks (institutions/NGOs/hospitals) bringing OCs to Bangalore or Karnataka, pls DM me @abhiroopm @gautammago."
G,1389976216627597314,@TarakFanatic OXYGEN Vendors for Bengaluru. All are Verified today.  PLEASE SHARE IT MAY HELP SOMEONE IN NEED.  *Contacts*: 1. Drug Controller Helpline 24x7 8951755722 2. Ganesh 9686198986 3. Manoj 9892356727 4. Ramesh 9844276111 5. Srikanth V 8861572742
O,1389553820833779712,@ManMundra @shalabhmani @isatyendra @karandi65 can the ventilator project startup at IIT Kanpur help ?
O,1388893189633810432,Any leads on beds with oxygen ?
O,1389567989410930692,Ko' actor Pia Bajpiee's brother dies hours after ventilator bed request in UP  #PiaBajpiee #Coronavirus  https://t.co/fdMQnYv96Z
O,1389526772866113536,Cong Siddaramaiah Takes Chamarajanagar DHO M Ravi To Task Over Oxygen Shortage Deaths  Video Link ►  https://t.co/sM21icv7uV  #Siddaramaiah #Chamarajanagar #DHO #MRavi #OxygenShortage #OxygenCrisis #TV9Kannada #KannadaNews  https://t.co/0rApUM0EYl
G,1389450494247014405,"The following has been verified by our volunteers in the past hour as of 4 May 10 AM.  1. Oxygen Beds Available: CWG Covid Centre Akshardham, 9310080537 2. Oxygen Beds and Ventilator Beds Available, DRDO Hospital,  Delhi Cantt (Subject to patient health) #Delhi #BedsAvailable"
O,1389789442949345284,ಆಕ್ಸಿಜನ್ ಕೊರತೆ: ಚೆಂಗಲ್​ಪಟ್ಟು ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆಯಲ್ಲಿ 11 ಸೋಂಕಿತರ ಸಾವು #Chengalpattu #Hospital #Oxygen #Covid19 #Patient #Death     https://t.co/yYPe3IPqNa
O,1388778860020256772,"@MrsGandhi What releif operations? Hospitals running out of beds, oxygen and healthcare staff?"
O,1388329914097487874,"ITC Ltd is extending support, including the arrangement of beds, monitors, oxygen, furniture, and initial medical supplies towards setting up a 200- to 300-bed medical facility in Kolkata city managed by Medica Superspecialty hospital   https://t.co/HYAnBeniVd"
O,1388760657537863680,"@mla_sudhakar @narendramodi @DVSadanandGowda @BSYBJP Thank you. But private hospitals in Blr be it Manipal, Apollo, Columbia Asia or Sakra don't have oxygen beds. Don't know who is gulping this oxygen. ABove that BBMP allocates beds in private hospitals. Should one get data on what kit was allocated to whom?"
O,1389828009880735744,*Social Media*   Before 2020 : Suggest some good hotels and restaurants in xyz area  Now : Suggest some good hospitals in xyz area
O,1389501686855606277,The state govt has reduced the quota of oxygen for the Army Base Hospital at Delhi Cantt. Army authorities have taken up the matter with the local authorities through Defence Ministry: Indian Army sources to ANI  #CovidIndia  https://t.co/oiWtJVFzKY
O,1389608779629547522,@INU612 My grandmother took 1st dose vaccine on last month 4th. I visited hospital today they said we have to wait for an another week to get 2nd dose. Forget about people above 18. First procure for one who got 1st dose and awaiting for 2nd.
O,1389499148148232192,"@mybmc I scheduled an appointment for my parents at the LBS maternity hospital Bhandup but when they reached there , they were told that only the second dose was available. Could you please specify on the cowin of a particular centre is administering both the doses."
O,1388845496815394818,"BJP came to power on the issue of development,now it's loosing deposits in AP,due to disinvestments &amp; negligence of AP, especially Amravati, BJP in AP is in the ICU, needs oxygen (CBN) will never get it."
N,1389137079406235649,"@utsavamitendu good afternoon sir, contacting you from Bangalore.  Looking for an oxygen cylinder for a friend admitted in Bulandshahar UP. Please help"
N,1389457776934625284,🆘🆘Oxygen Shortage🆘🆘 Mathru Hospital in Kengeri running out of Oxygen itseems. #OxygenShortage #CovidSOS  @BSYBJP @drashwathcn @prajwalmanipal @dhanyarajendran
N,1388421317666344961,@NAMDEVSuryawa11 @KrishnamurthyVK @Tejasvi_Surya @Tej_AnanthKumar @BBMPCOMM @girishalva @venkatesh_rvk14 @BengaluruSOS 13.Patient/Attendant mobile number: 9980570989 14.Co-morbid conditions:  15.Preferred hospital : Anything 16.Type of Bed ICU Required:ICU ventilator 17.Other Remarks:
N,1389588637910671366,"#BangaloreSOS #bangalorecovid #COVIDSecondWaveInIndia #COVIDEmergencyIndia  #covidbangalore #COVID19 Looking for ICU bed with Ventilator | needs Remdesivir injection immediately  Patient Name: Amit Agarwal Age: 39 years  Bangalore Contact number: 8373901336, 9886524710 HELP🙏"
O,1389846318915325957,@Tiwari7Shakti @Tejasvi_Surya @BBMPCOMM @ArvindLBJP Along with bed search try to arrange for supplemental oxygen and don’t panic . Try proning technique for the patient as it really helps to increase saturation levels . Try getting the beds through bbmp or keep checking up in local hospitals nearby
O,1388454216042106881,"WATCH: 7 Indian Naval ships viz. Kolkata, Kochi,  Talwar, Tabar, Trikand, Jalashwa and Airavat have been deployed for shipment of liquid medical oxygen-filled cryogenic containers and associated medical equipment from various countries.  Source: @indiannavy  https://t.co/nyTagC4iUq"
O,1390018954987405312,"@nikhilchinapa @Mahesh170991 @deepika_s09 @peakbengaluru @MalharBarai @covidhelpblore @_stellarqueenie @burgerbang @DanishSait @covidbangalore @darrencaldeira Hi, she was talking to Apollo hospital guys and thats why the no was coming busy. We are taking the patient there right away as they have an ICU bed available there . Thanks much"
O,1388428379523780609,"Batra Hospital runs out of oxygen, 8 patients die before Delhi govt rushes supply  https://t.co/b5emGd3uKB"
O,1389197196613013506,"@aajtak @gauravbh @chitraaum I am missing #rohitsardhana in Dangal, Truly !! because its same BJP-Congress-AAP oxygen debate on the same topic since 10-12 days !! Aajtak do not have new topics.. Corona have many other area as well !! Like Scope of New vaccines or drug/  speedup vaccinations / treatment etc."
O,1389635457223254020,@dineshgrao @Tejasvi_Surya @BJP4Karnataka @BSYBJP ಕಾಂಗ್ರೆಸ್ ಮುಂಖಂಡರೊಂದಿಗೆ ಬೆಡ್ ಬ್ಲಾಕಿಂಗ ದಂಧೆಕೋರ್ತಿ! #Bengaluru #Congress #Coronavirus #Hospital #TejasviSurya #BBMP   https://t.co/kxXpYABEsx @CMofKarnataka @Tejasvi_Surya @BJP4Karnataka
O,1388718548965412869,"Dr Shirdi Prasad Tekur,leading public health &amp; child specialist worked in the Army as a doc.Needs Remdisivir: genuine supplier@ Devagiri Hospital in BSK II st. Any leads  https://t.co/jIOd5WISXE @DHFWKA @BBMPCOMM @leofsaldanha @WeAreBangalore #Remedisivir #COVIDEmergency"
O,1389639564357029889,These criminals are allocating hospital beds for all the asymptomatic patients who are been advised for home quarantine and then black marketing hospital beds for higher prices. I can bet you that the similar cases are happening all across India to create this panic.
O,1388654546549841925,"It would be apt, hospitals can change their sector as financial institutions rather than service.   #IndiaCovidCrisis #ModiMadeDisaster #Yediyurappa #CovidIndia #business #moneysavelife #NarendraModi #ModiAbandonedIndia #finance #boycottbjp #Modi"
O,1389900014059724801,Stop diverting chamrajnagar tragedy &amp; deaths due to oxygen shortage in state @Tejasvi_Surya. Nice plan to safe your govt but you cant safe BJP govt because your are still a diaper boy. #DiaperSuryaExposed
O,1390169323872739329,"Canadian International School, Bangalore in association with the Entrepreneur’s Organisation Bangalore chapter is converting school’s boarding block into120-bed oxygen center. Facility will cater to those who do not need critical care but are in dire need of oxygen."
G,1389098866574721027,"McKinsey developed an AI based WhatApp bot which verifies #Covid resources in real time +1 234 517 8991,save this number and post your question in WhatApp for #oxygen &amp; other help.  E.g.oxygen in Faridabad   https://t.co/hO4TRyKN0x  type *COVID* and send bot will guide you further"
O,1389986296664231936,@TarakFanatic @Savage_Bae__ You can call ramiah hospital  https://t.co/FTtqQF6niT
O,1389822602416312324,"Today’s task to self while I rest &amp; isolate. Thank every volunteer I can find for the brilliant work they are doing.   Starting with the birthday girl @PBnrg , been at coordination of bed, oxygen and more tirelessly for weeks. We love you &amp; a big thank you   #covidHeroes  https://t.co/h0GMuXqX7u"
O,1389804558646345731,"@Sanginamby Those names were in-charge of allocation of beds in the hospital. And when people are struggling to find beds he asked ""Who are these people? And where are they?"" Where is the communalism in that? FYI he's been to other hospitals &amp; targeted hospital staff who work with ""agents""."
O,1388521867875549184,"Full free health checkup madsi.. Ashtu money idru janakoskara ha dhudnaa karchmadake en novu nimgey, positive bandhiroru hospital gey hogake bhya padthidhare eshtondh jana saythidhare, nav nimgey vote madidhke edhe novaa neev kododhu please enadru madi janranna ulseeee.. 🙏🙏🙏🙏"
O,1388368268272930820,"The #IndianNavy once again doing it's part for the #COVID19 relief efforts and sending out warships to ply liquid #Oxygen back to India. Since, air freight is not able to move liquid oxygen, the Navy is truly a great resource here. #BravoZulu #SamudraSetu_II ! Image: Indian Navy  https://t.co/HdOZACPW8x"
O,1389862122079756289,"@PMOIndia  3. Guidelines for medical facilities. 4. Transparency in monitoring &amp; controlling systems- medication/oxygen. 5. Encourage plasma donors, just one time recognition may save many lives. 6. CALL ALL MLA, MP, Corporators, Panchayat in care respective areas  to monitor."
O,1388449651729129477,"Anvi Mittal - Grade 12,founded Ration Square in 2020,raised Rs.5lakhs to distribute ration kits.  https://t.co/Yfx6TFN3OC They need funds for Oxygen Cylinders,Food,Medication &amp; Ambulance Services.  Pledge your donation:  https://t.co/c1dA56dBt7  #GreenwoodHigh #InternationalSchool"
O,1389979182591971329,This is insane Babudom 👇😳🤦  A case of the right hand not knowing what the left is doing.   The ban on industrial oxygen has had a significant fallout: production has come to a halt in India's largest oxygen cylinder manufacturing units   https://t.co/VihG058Hds
O,1389143349785812995,@ARanganathan72 @KnottyCommander Modi ji ki rajneeti itna gir gayi hai ki oxygen tanker nahi de rahe hai dilli ko. Once a mass murderer always a mass murderer....
N,1388747657783349250,@peakbengaluru my friends father needs oxygen. Please share contact. I am not able to send you DM you.
O,1389165885718417412,"@ndtv He is just putting everyone else on the ground but for him and Shah.   What a leader we have, he hides when he has to lead. Comes out only to travel abroad or make election speeches. Medical Interns are very much a part of the medical teams in the Hospital. What's new in this?"
O,1390162843073323008,"A group of techies have created website having comprehensive information that you need (#Bangalore specific) related to #COVID19 Has info on clinics, #OxygenCylinder, #Hospital #Ambulance services, #BedsAvailability, COVID-19 #burials too  https://t.co/lUH5aeXbdv #SRKBLRCovidHelp"
N,1389213115192025094,"@Tejasvi_Surya @ABVPKarnataka  there's no Ventilator bed in whole of bangalore, we have been trying every hosp since last 2 days. How can we save our patient Sir..pls let me know"
O,1389330818602979329,"My thoughts before I sleep:  I am recovering from COVID, Discharged after staying for 12 days @ St John's hospital.  Even from my hospital bed with oxygen mask ON, I was helping people to get hospital beds  I don't want my fellow Bengalureans to suffer from the same.  https://t.co/NawrMmq9fU"
O,1389113047298437127,@upasanakonidela .....After the bifurcation of state people of AP are not having enough  hospitals in AP..We need a best hospital like that of Apollo Hospital of Banjarahills..in AP ..even though one at Kakinada and Vizag we need one best hospital in VIJAYAWADA ..jai chiranjeeva  https://t.co/9FFynYMaim
O,1389094762049785856,"@dp_satish Even a single death due to oxygen shortage, bed or medicine shortage is a failure @mla_sudhakar @CMofKarnataka @BSYBJP @DHFWKA This extremely sad state of affairs. The silicon city of India and no O2 🥲"
O,1389246255742676992,"@TV5kannada We asked for vaccines, oxygen, beds and help from our government, but all we got was Cremation Grounds in Karnataka."
O,1389599806553829376,Oxygen shortage hits patients undergoing treatment at home in Mysuru   https://t.co/QBUVPrZkTO
G,1389628384594907136,@VEDPRAKASHMEENA @sakshijoshii Helping Hands Group Jaipur @HelpingHandsJpr · 2h 3 #ICU Beds with #Ventilators available in #Jaipur Data updated at 8:00 PM 04/05 by Govt. of Rajasthan Om Hospital and Trauma Center - 2(9950370110) R.N. Multi Speciality Hospital Nirman Nagar - 1 (0141-2605858)
O,1390179811650277377,@MumukshuSavitri @Tejasvi_Surya So please think why were the names he read out &amp; the IT cell spread out as terrorists belonged to 1 sect? See the intentions people. He was rallying when people were in distress. He is not the one who is doing even a single thing to solve the oxygen crisis.  https://t.co/BlwmiE8Uu4
O,1389807644903317508,"Finally getting my shot at the neighborhood government hospital. While all the private hospitals claim to have run out of vaccines, thankfully the government centres are better organised."
O,1389100363937030145,"@ashish06985 Hi Ashish, we are open to vaccination for 45+ people as well. We strictly follow the Co-win process in this case."
O,1389145285754908673,@ajavgal @arjundsage1 @RakshaRamaiah @Sowmyareddyr @Raghu_Dixit @AshwiniMS_TNIE @Vijaykarnataka @editor_vk @CTRavi_BJP @Captain_Mani72 @BBMPCOMM @mla_sudhakar @Tejasvi_Surya Please Help ಸಾಹಿತಿಗಳಾದ ಡಾ.ಸಿದ್ದಲಿಂಗಯ್ಯನವರಿಗೆ urgent ಆಗಿ ICU ಬೆಡ್ ಬೇಕಿದೆ. ದಯವಿಟ್ಟು IC‌‌U ಬೆಡ್ ತಿಳಿಸಿ  @CMofKarnataka @alokkumar6994 @NarayanaHealth @Infy_Foundation @fortis_hospital  @ManipalHealth @DHFWKA @drashwathcn @srivatsayb @RSSorg  @AshwiniMS_TNIE   https://t.co/PUghJVMKER
N,1388890148473954305,"@SRKCHENNAIFC URGENT !! Requirement of Oxygen In Bangalore Date -02.05.2021 Name -Tahera Begum Age-72 yrs Address  No. G/61, Moddllappa Cross Dodda Mavalli,  Bangalore 560004. Ph -9880592179 Email-Pasha.bglr@hotmail.com"
O,1389214965790167041,@SunderjiJB May be she forgot that people inhale oxygen even when they are not on ICU beds.
N,1390010926372298755,Urgent help needed for ICU bed with ventilator Patient name- Rita Mishra City - Bangalore Age 45 Symptoms Covid+ O2 level 65-70 Condition : On oxygen bed in KIMS. Doctors advised to transfer to a ventilator. She is struggling now. Contact- Swati 9741889720 Ryan 9900069835
O,1389128434916290560,#COVID19: 7 #OxygenExpress trains on the run with 422 MT Liquid Medical #Oxygen (#LMO) in 27 tankers: Ministry of #Railways
O,1389417383605854208,1. Any hospital is fine. Although the preference I have is: Govt &gt;= Charity &gt; Trust run &gt; Private.  Donated blood never goes waste. It will save lives anywhere.
G,1388826751074250755,"#Oxygen Refill #Lucknow #Kanpur   - Rimjhim Ispat, Hamirpur 9889843000  *Refill only for hospitals cylinders"
G,1388869283233423362,@07ankitasingh @MNCDFbombay @AAPMumbai 9845210830 Gurappa Nandyal for oxygen in Mumbai. Known person.
O,1389262193728790530,@Swamy39 And they were trying to sell out Vizag Steel which is now actually producing Medical Oxygen... #VizagSteelAPsRight
O,1388811821885255682,#CovidHelp #COVID19 #COVID19India #CovidResources #Oxygen #OxygenCylinders
O,1388876815842775042,"@Offtejasvisurya @Tejasvi_Surya , we are indebted to your service as your office could arrange oxygen concentrator to my sister who was struggling with low saturation levels . May God bless you and your team to help the people overcome this pandemic."
O,1388513574876684290,@FinMinIndia respected sir/madam. I came to know from ET news that import of Oxygen Concentrator is made free from custom and excise duty for personal reasons  as well as exempted from gift tax . But doesn’t say how many. Can I get 2 concentrators duty free.
O,1389488426140028931,@MalpaniShivam And last night she tweeted that we should plant more trees because people are dying due to lack of oxygen. Thank god her account is suspended.  https://t.co/QiD4Wn6urd
O,1390161665291739136,"Acc to doctors, officials of #COVID19 war room &amp; experts, an immediate solution to problem is to refer patients from city to govt hospitals in neighbouring districts, where demand for ICU, oxygenated beds and ventilators is lesser @santwana99 @BoskyKhanna   https://t.co/vFH31lXEVv"
O,1390119797766037505,"Navy steps up Covid relief measures, nine warships transporting oxygen, medical equipment from abroad  https://t.co/84xzql7PRh via @NewIndianXpress"
O,1388560821853188096,"@ArvindKejriwal sir how long does it take to setup a plant for oxygen. U have the money, forget the centre and all these stupid rules. Pls go ahead and build one in a week and save delhi"
O,1388403486073577475,"""In this Govt hospital ICU patients and their family can see each other!""  45 bed ICU at KC General Hospital in Bengaluru, was created using 10 cargo containers &amp; 25 ventilators under PM-CARES.  COVID patients &amp; family can see each other daily 5pm via CCTV  https://t.co/HAS78YlSDm"
O,1389885492620005376,"@anchit_nayyar @AnilBaid1983 @BeingRitam @rosharma08 @adarpoonawalla There is the difference of time matters. Kerala supplied execess oxygen to other states last week, now they begging centre to allot more oxygen as there is shortage. India never sent vaccines abroad when there was shortage. we had enough in hand when we sent. enough is not130 cr."
O,1390164044938498048,They are only shocked that they missed building private oxygen.
O,1388746930545586177,"@sgurumurthy There is underreporting. Pls focus on countering the challlenge, forget vaccines, beds, oxygen...do we enough care givers for 4 lakh daily cases.... Support system ... Let request doctors, nurses who retired in last 5-6 years to come back......"
N,1390023372617097222,"One of my friend's aunt is COVID positive in Bengaluru. She is critical and need an ICU bed with Ventilator. @sosiyc @IYC_India_ @srinivasiyc Please help her. She is in Railway Hospital, Yelahanka. Her oxygen level is 78% #SOSIYC #CovidSOS @AleemSh40550016"
