label,id,tweet
O,1388389142518636548,@saanch22 @poornimaaaa ... Please check above... Oxygen concentrator are costly... Please be cautious on that... Just tweeting based on search... Please use your discretion especially for high priced stuffs.
O,1389229361379770374,"@nithinkd I know. I can imagine her asking ""ek din oxygen nahi mila to mar jaoge kya?"""
O,1389917172156145666,"As part of it's continued efforts to augment supply of oxygen, PM @narendramodi Govt has allocated 4 tankers of 20 MT capacity each to Karnataka. This will help us to resolve logistical issues &amp; clear bottlenecks in timely last mile delivery of oxygen to hospitals. @CMofKarnataka  https://t.co/Qm9uLbSvwF"
O,1389908851554652165,"@Saurabh59555321 @VishalDadlani Right, Kashmir se Kanyakumari tak bed ki kami, oxygen ki kami, dawai ki kami, injection ki kami sabke liye ek banda zimmedar. CM sahab ko to chunav sirf isliye jitwaya tha k ads kar sakein."
O,1388590832589094912,Kejriwal laments deaths in Batra Hospital due to oxygen shortage; pleads with Centre  https://t.co/jv6cYxiwgJ
O,1389034112938254339,Bhrastika Pranayam- very helpful in strengthening the lungs and maintaining oxygen level in the body.   Effective for all age groups.  https://t.co/morBo85qsP
O,1389160587809071104,"Here's the Minister of Health of the world's largest democracy that's carrying the load of the worst hit by the second wave, with no structure provided on the vaccination drive or oxygen availability. But hey, let's celebrate shall we."
O,1389984634935517186,Shocking visuals of Corona Patients waiting in queue for beds and ventilators in Mysuru Hospital  Video Link► https://t.co/FuTV3AyFB2  ಮೈಸೂರಿನಲ್ಲಿ ಬೆಡ್‌ಗಾಗಿ ಆಸ್ಪತ್ರೆ ಆವರಣದಲ್ಲಿ ಕಾಯುತ್ತಿರುವ ರೋಗಿಗಳು   #TV9Kannada #Mysuru #KRHospital #Coronavirus #covid19 #Karnataka #Coronadeath  https://t.co/CwOiVthOgf
O,1388505890144153600,"@tavleen_singh Oxygen Langars are a waste of oxygen, talk to any Dr friend of yours, then you will come to learn more of politics"
N,1389064051670487040,Hi @SonuSood  sir please help. Patient in dire need of plasma in Bangalore Sakra hospital. Family is not able to afford cost of the treatment. His father passed away 3 months ago and he has 3 sisters and Mother. Hospital bills are already exorbitant. Any help will do.  https://t.co/UXTEhkF3Wi
O,1389220126981984257,"@prat_guru @dharaputra @Tanayyy9 @alonein7billion @Suhelseth Yes, question kejri as wel. But at the same time center is still doing politics even now. Court asked to give  whatever is allocated for delhi even that's not happening. Police under center oxygen/medicine Black marketing is also not being checked. Even embassies begging"
O,1389453952622612480,"@CMofKarnataka @BSYBJP @mla_sudhakar Immediately air lift Oxygen to needed hospitals, to districts from available sources, kindly act on war foot."
G,1388452161638461446,#icu #bed in #gunasekaran hospital porur #chennai  Bed available only after doctor consultation  Contact: 7904016493  #Verified at 3:50 pm on 1st May
O,1389485050345844739,@totalwoke Atmosphere will have more Oxygen!
O,1389875013025603585,Beds in #Bengaluru private hospitals were being booked in the name of covid-positive patients who had opted for home isolation without their knowledge. These beds were then sold to asymptomatic or critically ill patients at an exorbitant rate.  Read:   https://t.co/PQ0PIOmr4l
G,1388676971119333376,@sandyvis Could you try this  250 #Oxygen #Beds would be available with #Hospital facility at   Gurdwara Shri Rakab Ganj Sahib #Delhi near Parliament House from 11am on 2 May'21. Ph- 011-23712581.
O,1388703995208691714,@MukulAgarwal66 @visaraj Bigger Hospital which do not have problem of space can. It has to be at a safe distance from people and at a open space. Plus back up Liquid oxygen storage is a must as a simple mechanical or electrical failure will stall the plant and can be catastrophic even on a normal day!
O,1389532371414777858,Oxygen concentrators.. oxygen cylinders.. Remdesivir injections are lying unused at Delhi airport and ppl are dying due to lack of these ! BJP is promoting black marketing ! What is kejriwal doing ? #ModisCrimeAgainstIndia #WhereAreVaccines  https://t.co/62gRwJ3nkE
O,1389569968035885060,"@SonuSood  sir , if my tweet reach out to you please have a look on it plz help us to make this campaign successful. I am mentioning the hospital detail link down.  https://t.co/ruyace6ZbB #openmokamanazareth @VersialAunta @mokamaonline @PMOIndia @NitishKumar"
O,1389898704992178178,Hospitals need Oxygen and Communalism Me. surya  #DiaperSuryaExposed  https://t.co/RKQL3wVojF
O,1389400614761762816,@GauthamMachaiah @BBMPCOMM Need immediate execution.  Hospitals are charging so high. Need a standard rate across all hospitals based on their facilities.  All this could be stopped if CCC centres are immediately set up zone wise. Please execute that fast sirs.
O,1388420340200574980,"@louvskth @Actor_Siddharth @SonuSood Speaking up doesn't just mean criticising. That in fact is the easy part.. Real life is on the streets/offices/hospitals, not on digital twitter."
N,1388404475803553795,@aksheevthakur have you managed to get a icu.. My uncle needs one .any leads would be helpful   Patient serious and on oxygen support. Bbmp not responding  as BU not yet come.. Ct scan proves corona positive
O,1388752729753804812,@Tejasvi_Surya @BBMPCOMM People are scared to visit hospitals with Covid patients for vaccination. Request you to move vaccination centers in open areas and decentralised locations. @CMofKarnataka
O,1389149154308288513,Karnataka: 24 #COVID19 patients die at government hospital due oxygen shortage      https://t.co/ZafOgATBmu     #ResignSudhakar #OxygenShortage #ModiMadeDisaster
O,1389293771309740033,"Hearing Ambulance every now and then, sinks my heart. Can't sleep. Please stay indoors and be safe."
O,1388521833071144962,@BSYBJP @BBMPCOMM Good update. But lacks details. When will these beds be available? Where will you get doctors and nurses from? Will you be able to supply oxygen and ventilators for 4000 ICU beds?
G,1389781715602837504,"@Maria30444942 Joshi Nursing home - Chamrajpet has ICU with oxygen beds if saturation level is 80 or more, without oxygen support. CT score should be 15. Above they they cant take as they dont have ventilator. Mobile - 9008260106 #Bengaluru *VERIFIED*"
O,1389567280858632194,@itisprashanth Oxygen level seems good only bro. That person can take rest in home instead of admitting in hospital as there are people with spo2 levels less than 90 might look for beds
O,1389201264081137667,The @BJP4India Karnataka Gov't is following in the footstep of @narendramodi Sarkar..  No accountability for the death of 24 people due to oxygen shortage.  This gov't has spoiled the reputation of Karnataka and South India..  #ResignSudhakar #Chamarajanagar
O,1388590866596614149,Doctors of Batra Hospital blame Arvind Kejriwal Govt for 12 deaths: Details  https://t.co/ZZ9BEpOeMz via OpIndia_com
O,1389092850390867970,"ನಾನೊಬ್ಬ ಜನಪ್ರತಿನಿಧಿಯಾಗಿ, ಅಣ್ಣನನ್ನ ಉಳಿಸಿಕೊಳ್ಳಲು ಆಗ್ಲಿಲ್ಲ: ಚಾಮರಾಜನಗರದಲ್ಲಿ ಕುಟುಂಬಸ್ಥರ ಆಕ್ರೋಶ   https://t.co/rAC6U5Cfgp  #Newsfirstlive #Covid19 #Chamarajanagar #Hospital #CoronaSecondWave #CoronaVirusUpdates"
O,1388891211088338948,"@ajitkld @ARanganathan72 I can try to arrange it tomorrow, hopefully. we have extracted it is ready at Manipal hospital for some other patient looks like he might not need it ."
O,1389480573534543872,"My mom, Meera (covid positive since last 7 days), has the hobby of Gardening. We have 250+ pots at home, and she alone maintains that. When the entire country is struggling for getting oxygen cylinders, her good karma is helping her out with natural oxyge… https://t.co/pyR0TvwFTy"
N,1389829809103011841,"O+ plasma required, patient already hospitalised in Bombay Hospital, Haldwani"
O,1389810050605096968,"@WBPolice  I booked Oxygen cylinder from Sachin Agrawal ( +917439466298) from Durga Agency, paying ₹3000 advance, after the payment, he is saying make complete payment or no advance back, @WBPolice help us to deal with such fraud in these desperate times."
O,1388543705427038209,"*️⃣ Working on to strengthen the telemedicine facility in partnership with private hospitals to continue the treatment of asymptomatic patients at home isolation, with an effective triaging to minimize the hospitalisation &amp; to treat the severe cases in the hospital.  5/9"
O,1390132400479342596,@Tejasvi_Surya It's a failure of BJP government...it's just a cover-up of shortage of oxygen..in Bangalore it's your own government in state  .. stop complaining and take action ...
O,1388420041356447746,"As soon as possible open new hospitals, Oxygen Plants, add new Ambulances, Cremation facilities and more. Please stop waiting for Inauguration and Photo-ops, this isnt the time to waste on it nor is sensitive.  #CovidIndia #StopInaugurationPhotos #politicians #Bureaucracy"
N,1388562867461390337,"@Mitesh_Engr  @SubhadipNandy16  @bhatiamanu  @RajarshitaS  Please amplify. Need O+ve Plasma donor. Recovered frm covid last 30 days. Name :Geeta Naik  Age : 31 Chirag Multispecaility Hospital,Near Shivaji Circle.Bijapur.Karnataka,586101. Contact- +91-9632135428(Megharaj,Brother)"
O,1388456645697568768,"Central Government led by @narendramodi and @AmitShah as HM are the default rulers of Delhi State.  LG is the government.   And GoI has been centralising the Covid fight with control over money, medicines and Oxygen, vaccine.   Modi responsible for Deaths due to Oxygen shortage!"
O,1389176078904610823,"It has been told that @drashwathcn has arranged for oxygen supply to medax hospital. But what about others? Who appeals for them, where should they appeal?  @CMofKarnataka @mla_sudhakar @DHFWKA @MoHFW_INDIA @BJP4Karnataka @INCKarnataka @CovidKarnataka @drharshvardhan @JanataDal_S  https://t.co/rT3Zqai1AB"
O,1389818680096088064,Karnataka high court asks state what is the mechanism in place when a hospital runs out of oxygen. Where should they go?   HC: in the case of Chamrajnagar - request by hospital goes to whom?
O,1389669432587264002,God's own country is painted red. 100/140 score on the board. Inquilab Zindabad? Long live the revolution? Kerala gave Lal salute to the nation. People should fight against the Corona Virus and a government that does not give oxygen to people who are gasping for breath.  https://t.co/YbqWnq93R3
O,1388321309134704650,"@OfficialSulo Yogi govt functioning is a disaster, Modi promised seven years back every district will have good hospital but forgotten."
O,1388691084490858497,@SylendraBabuIPS Oxygen எப்படி உருவாக்கப்படுகிறது? | Oxygen shortage | Covid Patient | Doubt Demolisher |  https://t.co/LlPKUDTjro
O,1389588951757836289,"If 4th year medical students can be in COVID icu, why not dentists and other specialists ? They will be advised by some senior doctor through telemedicine."
O,1388524663819493381,@dmballia @CMOfficeUP @sambitswaraj @gehlotdhirendr  Phle to yaha koi vyawastha nahi hai upar se yaha police karamchari nashe me aake chilla raha hai na oxygen laga ra koi na koi vyawastha kripaya jaldi aae aur is nashe me police wale ko bhagae  https://t.co/QeD6NROX8Q
O,1389410784875139078,"@AvkashTaneja @BloreVaccine Hi Avkash. I got the slot. My question was about the hospital? Better to reach exactly at the time slot given or a little earlier? How long does it take? Is parking available? Sorry, too many questions in my head"
O,1388506238682423297,"@Mrityunjoykjha Yes. It is high time we identify the real culprits. The Pvt Hospitals and their staff. Once the soul gets a certain colour of blind following, there's no going back. Unfollowing."
O,1389621014447886338,@ndtv Most of those candidates are working in Clinical Reasearch companies due to lack of Clinical Pharmacist good jobs in hospital settings. Before using those innocent non-experiences MBBS kids please use these Pharm D candidates.
O,1390135892031860739,They are waiting at Tirupathi Ruya hospital @tirupatipolice @M_Gurumoorthy_ @AbhinayYsrcp
O,1389804722576494598,"@Actor_Siddharth you won’t speak for TN people. I saw your reaction on UP oxygen running our situation, but silent on Chengalpattu. Why?."
O,1390171569301823488,@kewekhapetherie @chophika_sumi It should be made mandatory for all the Hospitals to have Oxygen plant .....
N,1388524782295998467,SOS - ventilator bed needed in Bangalore. Patient's SP02 level is down to 40. Pls retweet &amp; share leads. @awwwnchal @AdityaRajKaul
O,1389844946362929156,"I Lost my mother on May 1st,2021 due to Covid. She suffered literally and as a son I was helpless not to provide a single Bed or at least Oxygen to her. Still Money only playing a vital role not Humanity. Hats off to our Karnataka government and its leaders specially bureaucrats."
O,1389586009533214723,@ohhterito @awwwnchal @comindore @IndoreTalk @IndoreCollector @followaanchal Sorry....only oxygen beds are there not ICU
G,1389648680714588160,@imvinnyk ICU beds and Ventilator beds available RR Sinha Hospital. #verified_at_11:30p.m Contact - 9936052233
O,1389640702892462080,"@Tejasvi_Surya Thank you sir for ur interference in this matter, indeed it was very badly needed in this crisis situation. However i would like to request to keep an eye on the oxygen supply dept. too as its also the same story as blocking beds in black market."
O,1390006351829426177,@Tejasvi_Surya @NandanNilekani Realtime availability &amp; booking is absolutely the need of the hour.  As a first step manual data entry from the hospital and booking option on the patient side would be a big push. Next could be integrating into hospital ERP and other essential health services (ambulance etc).
O,1388718060496822279,"@ajitanjum @PMOIndia @narendramodi @MoHFW_INDIA @srinivasiyc Two simple reason , 1. NZ high commission don’t give bribe and any one in BJP don’t work without that . 2. BJP has failed to provide oxygen to dying people push came from SC to provide oxygen , NZ high commission must have realise mismanagement in BJP party on handling of crisis."
O,1389087557179166721,"@centerofright @narendramodi My both doses in Govt hospital. Transferred the cost of it to PM Cares. PHC in Nagappa block, very clean and organised. Second one KC general, very neat and organized. Well maintained. Very good @mla_sudhakar @BSYBJP"
O,1388802039723876352,"@UshyMohanDas @priyashmita what about nursing care, emergency intervention? NIV to full Ventilator support needed then? Guarantee a hosp bed? Lots of questions. Be careful of fly by night warriors."
O,1388439747731759104,"@killohert @Guruprasadr90 @dhanyarajendran @thenewsminute @geetikamantri Yes, the one listed with pincode 560076 is Apollo Hospital, Bannerghatta Road,  Bangalore."
O,1389514138884481025,"@indiacovidreso1 Hi,We wish to import and donate 50 pcs of these oxygen concenterators for covid camps. It seems many NGOs are helping in import of these concenterators. Can anyone help us to buy them ? We need them at Chandigarh, India."
O,1388882619996069890,@Ravindra_Maiya Didn't select hospital in particular.
O,1389416960765558789,@TVMohandasPai Point should be what all Modi Sarkar did after first wave? When did govt order vaccines? Why vaccines are not available in hospitals. How many oxygen plants were installed in last 6-8 months. Was election and Kumb needed? How much vaccines serum is supplying on daily basis..
O,1389484281500557313,@mechirubhat @BJP4Karnataka @CTRavi_BJP @DHFWKA @BSBommai @mepratap @Tejasvi_Surya @drashwathcn @BBMPCOMM @BSYBJP @CMofKarnataka govt shld use all its resources be it police or BMTC at its disposal to collect all empty cylinders from hospital n deliver refilled cylinders back to hospital or create a logistics transportation for uninterrupted supply
O,1389528073331118087,"@fastoye Ipl cancel bahut accha lga mujhe...mujhe to khushi hoti ki sab ke sab corona positive ho gye hote to bada accha hota...cricketer hain,paisa h..unko aaram se hospital bed sab mil jayenge aur wo thik bhi ho jayenge kuch din me hi lekin normal insan bas marta rhe,kisi ko farq nhi"
O,1389888356805332994,Indian Naval Ship Talwar entering the port of New Mangalore in Karnataka with 50 tons liquid oxygen  from Bahrain #CovidIndiaInfo #INSTalwar @indiannavy @Prodef_blr  https://t.co/nLsL3GiPLR
O,1389249921916620803,"@Spirit_Hindutva Just got symptoms, tested +ve, lung infection starts, somehow got hospital bed, two days later into ventilator &amp; 4th day out"
N,1389631367911116809,"Urgent: oxygen cylinder needed in new Delhi for a critical patient,  please help  @TajinderBagga @rjraunac @desimojito @BJP4India @actormanojjoshi @akshaykumar @SonuSood @ElvishYadav"
O,1388799591919742977,Hospitals sound alarm again with oxygen perilously short  https://t.co/XBumiHwXYR
N,1388824318688337921,@deespeak Remdisvir Injection Needed For Covid Patient In Bangalore  Contact : 8217778571 Patient Name : Ravi Kumar Hospital Name : Maruti Hospital
O,1389289428191907842,"@RaeesKameena @iamtara_srk 7. Searching Hospital Bed Since ? :  24th April 8. List of Hospitals Visited : Specialist, Bangalore diabetes center  9. Hospital name if admitted: none 10. Ward No/Name:  29 11. Covid Test Done ? :  yes 12. Covid Result (+ve/-ve/Awaiting) : +ve 13. Prefer Govt/Pvt/Any Hospital ?"
O,1390173875288174595," https://t.co/m9if3afUF6 The 4th Oxygen Express from CTDI siding, Durgapur to Delhi, is passing Kulti station , yesterday afternoon (5.5.2021)."
O,1388718311039401984,@rohini_sgh @abhisar_sharma Who in these embassies was down with Covid that they needed oxygen? Unless this is officially announced - soul vultures like yourself can try your best to profit from the crisis. It won't matter. India will come out stronger.
O,1388856747872325639,@tinucherian Is center responsible for supplying oxygen to states ? #justasking
G,1389984359847841794,"@ImDeepaliT Pls check with Asclepius hospital in Haldoni mod, Greater Noida.But they will be operational from tomorrow morning onwards. Get in touch with nodal officer for admission related queries @ 8285124442.  Self Verified."
N,1389844550231879688,SOS BENGALURU Please help. This patient is in need of a ventilator. The O2 level is decreasing @prajwalmanipal @AshwiniMS_TNIE @anusharavi10 @RakshaRamaiah @arjundsage1 @ajavgal @deepolice12 @Tejasvi_Surya  https://t.co/vn0izjKbmy
O,1389906046865444866,"The hospital still had time to call and inform me and avoid making me travel for 10 kms. If I cannot trust the Indian army, whom can I trust? Making ppl travel without any reason in this severe second wave is a SIN"
O,1389169715960893443,"24 patients have died because the government, which says there is no shortage of Oxygen, could not ensure supply In time.  Many hospitals in Bangalore are also facing the same issues.   @mla_sudhakar will someone be held accountable for this?   https://t.co/cHuwkJKMlu"
O,1389268327495651328,"@ndtvfeed Callousness of this Govt is staggering! With thousands dying everyday for simple want of oxygen, these chaps sit on red-tapism? How cruel &amp; insensitive they must be. And MHA asks for an urgent report on alleged violence against BJP workers in Bengal. Only their lives matter?😡"
O,1388563534418563072,Can somebody help explain how does the govt. ascertain the no. of recovered cases everyday? Because that certainly is not the no. of hospital discharges.. And many ppl are not getting tested once they feel they have recovered. #COVID19 #CoronavirusPandemic @PMOIndia @MoHFW_INDIA
O,1389144317948612611,"Request all hospitals to facilitate hospitalisation of critical patients even without BU no/RTPcr tests. This afternoon during my visit to #Jayanagar General Hospital, I found this patient. The doctors were already giving #oxygen but needed an #ICUbed, I intervened &amp; requested.  https://t.co/pJDMyay2ow"
N,1388445525217742850,"5. Since how many days : From  7 days 6. SPO2 Level : 78 7. Is patient on Oxygen Cylinder ? :  yes 8. Searching Hospital for ICU Bed Since  2 days 9. List of Hospitals Visited :sagar apollo  10. Covid Test Done ? :yes, 11. Covid Result- positive by ct scan"
O,1388370843424542721,"@kohli__18 What type of beds Normal, oxygen, icu."
O,1388525797212758016,"𝗔 𝗽𝗲𝗿𝘀𝗼𝗻 𝗱𝘆𝗶𝗻𝗴 𝘄𝗶𝘁𝗵𝗼𝘂𝘁 #𝗢𝘅𝘆𝗴𝗲𝗻 𝗶𝘀 𝗻𝗼𝘁 𝗮 𝗱𝗲𝗮𝘁𝗵 𝗱𝘂𝗲 𝘁𝗼 #𝗖𝗢𝗩𝗜𝗗𝟭𝟵, 𝗶𝘁 𝗶𝘀 𝗺𝘂𝗿𝗱𝗲𝗿 𝗯𝘆 𝘁𝗵𝗲 Nehru 𝗚𝗼𝘃𝗲𝗿𝗻𝗺𝗲𝗻𝘁. Why didn't he buy Oxygen Cylinder in 1950?   #IStandWithModi"
N,1389239245802405895,@BokaroDc @HemantSorenJMM @biranchi36 @arjunbhatigolf @RubikaLiyaquat need ventilator bed in Bokaro on priority  Patient - Neelam Paswan location - BOKARO  oxygen dropped 60 please help  https://t.co/n0G67mxY1f
N,1388530819329761281,Mysuru - any leads for oxygen supply to homes?
N,1389265886226178049,@srinivasiyc Urgently need a ventilator bed for friend’s father in Delhi. Please help!  Patient Name - Dinesh Chopra Age - 60 Years
O,1389118299808612352,I request all Full time/part time social workers that not to entertain too much Twitter-FB-WA request to arrange Oxygen-Remdisivir medicine. One way that will save some ones life but parallally in other way that particular medicine which you arranged by influence 1/2
O,1389878793070792707,"@SankethYS the nasal cannula , the part which deliver the oxygen to patients nostrils should be ordered more as that cannot be shared. i believe that can be sourced locally"
O,1388814575747756035,@OfficeofJPNadda GOOD LESSON FROM MAMTA TO BJP MODI AMIT SHAH 1 BJP to Lose2024 if no free vaccine free beds free oxygen free Covid medicines from central govt to all Indians  2 BJP will lose MP Gujrat Karnataka  in next assembly election 3 PM cant win states with puppet BJP CMs
N,1388899329784500225,#PlasmaDonor any one in Bangalore who could help him  Patient :- Sudhakara Rao yv Age :- 39 SRF ID :- 2952511084217 Patient Address :-btm layout bangalore Hospital  :- Sri sai Rama hospital  Reqd. Plasma Group :- A+ve Patient Respondent Name:- Archana  Contact No. :-8792807415
O,1389903370421481475,@Covid_Help_IN Hospital??
O,1389129174279880704,"@Sowmyareddyr Not a soul. Tried all possible methods to get Remdesivir for two persons who reached out to me. Reached out to CMO/Health dept/BBMP/Pvt hospitals, bt no one could help. One of the two persons i was trying to help died."
O,1388748969921048581,@MrsGandhi I know it's so bloody unfair that the required number of oxygen is not being sent. He is busy visiting gurudwara...he is so busy saving his image...I understand this antimodi sentiment. Che ..I agree 😆
O,1389239907592245256,@mepratap Sir.. Then why War room is saying no oxygen beds and few Normal beds left only in 1 hospital near nanjangud!
O,1389982299358257154,@TarakFanatic Any one affected from covid-19 needs *Bed* *ICU Bed* *Oxygen Cylinders* *Oxygen Concentrate* can inform me. I am part of Yuva Raksha from M P TEJASVI SURYA office as volunteer indirectly.  R.C.Kantharaj  *+91 98860 67078* *+91 93416 67078*
O,1390017421491064836,"@PMOIndia @BSYBJP @BBMPCOMM @TOIBengaluru I am begging you all to please setup new beds in large number, get enough supply of oxygen and regulate the allocation of beds properly. If just these three things happens, Karnataka will get back to normal."
O,1389488525637156864,"Watching @KanganaTeam suspended isn’t just a moment , its a cultural reset, its the oxygen you breathe, it’s a lifestyle, a reason to breathe, an escape from this cruel world, its art, the first gift you open on Christmas, a hug from a loved one, everything you’ve ever wanted"
O,1389239907592245256,@mepratap Sir.. Then why War room is saying no oxygen beds and few Normal beds left only in 1 hospital near nanjangud!
O,1388469541613699075,"Stealing money from dead Covid patient, stealing sanitizer from ATM , black marketing in oxygen , hospital beds , REMDESVIR, , charging exorbitant rates for AMBULANCE , politics by certain political parties  ,.etc ,etc . People have no compassion , conscience during crisis . WHY?"
N,1388776393257881600,@Raghu_Dixit Pathetic situation. My colleague still did not get the bed. Tried calling many hospitals. It's either busy or no beds.
O,1389265642277068804,By the time Private hospitals update start a new portal  https://t.co/ZN5NNicwww
O,1389661171830034434,@Tejasvi_Surya So it seems we should isolate even corona warriors too completely so that they will not even beg for oxygen as per @STSomashekarMLA &amp; @BBMPCOMM    @PMOIndia you don't NEED anyone from outside &amp; all the best as from GF age we were though to vote for @BJP4India 🇮🇳🙏🏼
O,1389894782080614402,"ಬೆಡ್, ಆಕ್ಸಿಜನ್, ರೆಮ್ಡಿಸಿವಿರ್ ಗಾಗಿ ಸೌಮ್ಯಾರೆಡ್ಡಿ ಸತ್ಯಾಗ್ರಹ   https://t.co/sgCeSXIeCr  #MLA #Sowmyareddy #JC #office #2ndblock #deman #beds #oxygen #remedesiver #BBMP #ಬೆಡ್ #ಆಕ್ಸಿಜನ್ #ರೆಮ್ಡಿಸಿವಿರ್ #ಸೌಮ್ಯಾರೆಡ್ಡಿ #ಸತ್ಯಾಗ್ರಹ  #Satyagraha #malgudiexpress #malgudinews #news #TopNews"
O,1388534017662746626,Indian Navy Hospitals Step In To Ramp Up Healthcare Facilities Amid Surge In Covid-19 Cases |   https://t.co/JERfbGUjbR
N,1389966424194437123,@SonuSood @SoodFoundation Condition Critical - Need ICU with ventilator  Patient Name: Siva Sirgudi Age: 34 years  Blood group: O+ve Location: Gudiwada or Vijayawada. Caretaker: 9579012886 8095988007 9448506872 @srinivasiyc  @SonuSood #ICUBedNeeded #Vijayawada #covidvijayawada  @RRRMovie
N,1388411439115735046,"@Anil_Tarak999 @prasannalucky21 Requirement full-filled bro!   There is one more request for Kurnool. EMERGENCY🙏 Patient Name : Rajeswari.G Need : B(-ve) Place :GNR Hospital ,Gayathri Estates, Kunool Contact Details : 7981627690"
G,1388508294931570693,Have created a list of verified #COVID services in #Lucknow    1. Oxygen Can 2. Oxygen Cylinders 3. Plasma  4. Tiffin/Food  🧵Thread ... 👇  *Follow for updated resources (Updated every 2-3 weeks)  #Covid #Help #SOS #Lucknow #UP #Oxygen
O,1390143293757870082,"@sneha_bk @Die5chlauKatz3 @ReallySwara @srinivasiyc @Tejasvi_Surya Helpline started before 4days, common Bangaloreans who are doing far commendable job with oxygen, cylinders, free medicines. He's an MP for God sake.. when normal ppl are cremating unknown bodies, working on the ground, our MP is spreading fake news and is communalising.."
O,1389185986068844547,"24 patients have died because the government, which says there is no shortage of Oxygen, could not ensure supply In time.  Many hospitals in Bangalore are also facing the same issues."
O,1390172258694434820,"@sriramulubjp @narendramodi @BJP4India @BSYBJP @nalinkateel @JPNadda @AmitShah Sir, I appreciate numbers. But in 6.7 lakh 18-44 aged people, karnataka able to do for 3500 max. Why we getting less allocation. Karnataka contributes 1/8 of overall new covid cases, then we should be getting more oxygen, vaccine, ICU beds etc. else state face lot of issues"
O,1389981256138383362,No ICU available in private hospitals as well. There are no injections no doctors no beds no vaccine. Please help
O,1388718851764854787,"@sagarcasm Most private hospitals are stocking it for this period. Some of the nearby hospitals could not give second dose for 45+ even after booking. But after may 1 they have stock for 18+. You make money that's fine. But, not at the cost of others"
