label,id,tweet
N,1389861454816243717,"SOS  A patient is in critical condition current oxygen levels at 66, he's in a small private hospital which is charging him a bomb and in cash only which they can't afford. Family is desperately trying for a bed at govt hospital but are not able to. Plz help  Details below.  https://t.co/t07F50xYiu"
N,1389155126464585728,@NavaneethGowda1 @ShyamSPrasad @LavanyaBallal @RakshaRamaiah @Sowmyareddyr @AshwiniMS_TNIE @anusharavi10 @Captain_Mani72 @mla_sudhakar @Bkrs_Rakshith @Kanagalogy @dp_satish @TellDM Ventilator bed needed for the patient
O,1388740615517577219,India did not know there would be a second wave.  India did not know that there would be huge demand for oxygen  India did not know there would be huge demand for ICU beds  India did not know there is a shortage of vaccines.  Now what ?  Lockdown country.
O,1388397356912021505,#COVID19- can somebody explain the rationale of  red tape of CMO for entry in govt.  hospitals. Doctors across country feel helpless as they see mild COVID political patients occupy ICU beds while  who need medical help die on pavements #COVIDGATE #PIL @indSupremeCourt
N,1388356519184400384,@krishnabgowda Dear sir my patient Rajeev Tripathi Bu No 611024 covid+ in ICU of KK hospital Yelahanka  private hospitalisation. Trying since 19Apr through BBMP control room Yelahanka &amp; 108 but didn’t get ICU bed.KK hospital is now BBMP covid hospital and request referral of BBMP
O,1390118373401317376,"Today 13 died Govt. hospital Chingleput. low pr. in O2 tank, O2 diverted from TN to Andhra by centre and AIADMK PROTESTED feebly. Now they are out. Let us see how other side performs. Mass deaths in India. JaianWala Bag everywhere. Shivji sitting silently. Rudra Tandav Continues"
O,1389633081351434240,"Offered about a year ago, no one went for this.... Not one !!! Just build 1 for every 5650 talukas in India dammit, am sure there is enough idle engineering capacity in this country.... Levy an oxygen cess for all I care.... We are our own enemies...  https://t.co/XmU08gUtJe"
O,1388546635542646784,"@TheProductfolks @v_mallya @CreatorsOfProd This is Delhi. I'm based out of Bangalore, my cousins are the ones in the hospital in Delhi trying out all sources.  I haven't heard from them in the last few hours, so is it possible to just hold on to this request for now? I'll intimate you if I need more leads in a while?"
N,1389934868755222529,@TeamSOSIndia Urgent need of oxygen cylinder in Varanasi. Please help. Oxygen level of patient: 60
O,1388455062674890756,Dissent is the Oxygen of Democracy. But this one big state has a rule: No Oxygen No Dissent No Democracy
N,1390146232463466496,"@siddaramaiah @MBPatil Hi Sir my friend Manju's dad in Govt hospital Hubli his Oxy level is below 70, looking for ISU ventilator bed in Hubli/Dharwad. Last week his elder brother died his mom also positive, Manju 7338510726 is also positive with personal oxy kit @ home"
O,1389621907964583938,"Most of the post on Twitter is going to fall on deaf ears only, no action will be taken,no answers will be given.situation is going more&amp;more worst with no O2 supply,no beds at hospitals. In fact our medical infrastructure isn’t ready to meet today’s medical emergencies"
O,1389549723137110018,"What a stunner from @Tejasvi_Surya 👏👏👏  Exposed all the hospital bed blocking scam done in Bangalore, despite being against to own @BJP4Karnataka govt. This move will definitely help many poor patients from now on 🙏  #COVIDEmergency  #Bedblockingscam   https://t.co/Zj51sflSY4"
N,1389908492157296640,@BajpayeeManoj   ICU ventilator and remdevir Patient Name : Praveen Kumar Soni Age : 32 Area : Anywhere in Bangalore Is patient on Oxygen Cylinder ? : YES Covid : POSITIVE SRF ID : 2952511127182 BU: 651980
O,1389857176915648513,"@r_ydv @TechGirlPooja According to a their portal, a few available in AIIMS Mains but they're not picking up the phone. Oxygen beds available at GTB"
O,1388936427459596288,#sos very well done Mr Modi @PMOIndia  you inaugurate ventilator in Katihar Sadar Hospital today and the ground reality is that there is no Ventilator.A patient Kapil Rout is stumbling to death......come to action 77096 17821
O,1388958758202601472,@Jshdjdb8 @bangaloresmk It will play a ding sound. Also it will print out the pincode hospital name and number of vacancy. Ideally run it in the morning. It doesn't book the slot. It just tells you where slot is open
O,1389597706188857344,@sandhya_vipul   I saw ur YouTube ranting against doctors in hospital. Also came to know u are some education committee chairman. Wonder what qualifications you have to hold such post. Shame on you.
O,1388565012726255616,"@actuallytej kept waiting outside hospital in ambulance and asking everyone there if they could help.. finally when they checked, they realised she needs ventilator and took her to ICU."
O,1389556158814310407,MP @Tejasvi_Surya breaks the nexus between BBMP and private hospitals!  #COVID_19 #Bed_booking_Scam #Bengaluru  https://t.co/4EpruNgZZB  https://t.co/0bCo4BRY64
O,1388567630689099781,@DDNewslive @iitmadras @tapascancer Has any private hospital/business group used this unit to setup temporary/field hospitals yet?
O,1389930258070065154,#delhi #oxygen #can #covid
N,1388963462319988738,"*URGENT NEED OF ICU BED WITH VENTILATOR IN DELHI*  Patient: S K SETH Age: 88  Address: Currently at Khanna Hosp, Janakpuri SpO2 -54  *REQUIRES ICU BED WITH VENTILATOR IMMEDIATELY*  PLEASE CONTACT +91 88261 06231 Khyati Behl  #CovidHelp #delhi"
O,1389915700429426696,"14th day of asking you. No response yet. Can you please update on the action taken against corona in Lucknow north in last 24 hours? What you are doing to ensure medicines, oxygen and other essentials are provided to populace? Please report. @DrNeerajBora  #lucknow"
O,1388730832756436998,@satishacharya @PMOIndia 🚨Beware🚨 Few of Fraud Org has started to ask  *DONATION for OXYGEN.*   Please do not donate (any amount) for oxygen.
O,1390139943977054216,@rajivtango Oxygen Jihad !! Pehchaan kaun???  https://t.co/GNb3llCxl0
O,1388928328602509313,Common citizens are struggling to get a bed in a hospital or get an oxygen cylinder or basic medicines. Why do expect VIP treatment for jailed criminals?
O,1389462865313140739,@priyankac19 @ethicalsid MP Mam  Transporting O2 Cylinders To Hospital That Work Also If Centre Has To Do .. Then Kejriwal Kya Karega ?? BTW   Maharashtra Thik Hai ?? Bcoz Covid No1 Ka Taaz Hai 1 Year Se
O,1388422159127646211,"The process to follow, for a hospital bed in Bangalore.  @dhanyarajendran @thenewsminute    https://t.co/1jGKPNZC5X"
N,1389555838893715456,#ICU bed required at #Bangalore. Registered with BBMP but no beds available.  1. Patient Name : Sudha Rani/35 2. Area / Location : Horamavu  3. SPO2 Level : 85 4. Is patient on Oxygen  Cylinder ? Yes 5. Searching for  - ICU bed 6. Attender Mobile : 9886303681 @WeAreBangalore
O,1389119491615772672,Tragic news from chamarajanagar 24 patients died due to oxygen shortage in hospital.. who is responsible ? These aren't covid deaths these are murders #OxygenCrisis #Karnataka
N,1389865761905156100,@ias_kundan need urgent at Banuchapar ambulance for covid patient.
O,1388407777450598402,@SurajSDubey_ @Pbndtv @dm_patna @officecmbihar @patna_RJD @RJDforIndia @BJYM @rohit_chahal @srinivasiyc @pappuyadavjapl @yadavtejashwi Are you looking for #Oxygen in Patna? then DM
N,1389100604459343874,@Tejasvi_Surya hospital bed with ventilator required for an 85-year-old gentleman. Please help!
O,1388392939169058818,"""Procured Only Out Of Desperation And Need"": HC Directs Delhi Police To Release Covid Medicines, Oxygen Seized From Possession Of Patients Or Attendants  https://t.co/DIVbsAjHDk"
O,1388320131114172417,"11th day of asking you. No response yet. Can you please update on the action taken against corona in Lucknow north in last 24 hours? What you are doing to ensure medicines, oxygen and other essentials are provided to populace? Please report. @DrNeerajBora  #lucknow"
G,1389781959879004163,"@prash0996 Joshi Nursing home - Chamrajpet has ICU with oxygen beds if saturation level is 80 or more, without oxygen support. CT score should be 15. Above they they cant take as they dont have ventilator. Mobile - 9008260106 #Bengaluru *VERIFIED*"
G,1388840785676619780,"@chandcrick92 @abhaynath25 @zacku111 @YuvaaVolunteers @Divyanshsoni Rahim Patel Oxygen - Raja Shehal, Universal Air Products at - 9160990033   Verified at 12.10 pm (02/05)  Oxygen concentrator in Bangalore  Please have a check its verified lead might be really helpfull to u too"
